Freq.	V(vout)
5.06302637588117e+01	8.95901480510458e-01,-3.01692166109438e-01
5.09824250927710e+01	8.94629532484806e-01,-3.03359297113724e-01
5.13370359025167e+01	8.93343511076368e-01,-3.05030218648632e-01
5.16941132255002e+01	8.92043307049234e-01,-3.06704831807869e-01
5.20536742176779e+01	8.90728811500512e-01,-3.08383035486209e-01
5.24157361543351e+01	8.89399915896828e-01,-3.10064726361747e-01
5.27803164309163e+01	8.88056512111577e-01,-3.11749798878610e-01
5.31474325638610e+01	8.86698492462955e-01,-3.13438145230142e-01
5.35171021914451e+01	8.85325749752749e-01,-3.15129655342591e-01
5.38893430746282e+01	8.83938177305907e-01,-3.16824216859324e-01
5.42641730979075e+01	8.82535669010874e-01,-3.18521715125588e-01
5.46416102701764e+01	8.81118119360690e-01,-3.20222033173843e-01
5.50216727255904e+01	8.79685423494863e-01,-3.21925051709697e-01
5.54043787244376e+01	8.78237477242000e-01,-3.23630649098464e-01
5.57897466540169e+01	8.76774177163200e-01,-3.25338701352370e-01
5.61777950295205e+01	8.75295420596204e-01,-3.27049082118433e-01
5.65685424949245e+01	8.73801105700299e-01,-3.28761662667051e-01
5.69620078238835e+01	8.72291131501964e-01,-3.30476311881307e-01
5.73582099206338e+01	8.70765397941262e-01,-3.32192896247043e-01
5.77571678209005e+01	8.69223805918965e-01,-3.33911279843701e-01
5.81589006928131e+01	8.67666257344402e-01,-3.35631324335985e-01
5.85634278378257e+01	8.66092655184032e-01,-3.37352888966354e-01
5.89707686916448e+01	8.64502903510716e-01,-3.39075830548382e-01
5.93809428251627e+01	8.62896907553698e-01,-3.40800003461011e-01
5.97939699453983e+01	8.61274573749267e-01,-3.42525259643718e-01
6.02098698964434e+01	8.59635809792094e-01,-3.44251448592645e-01
6.06286626604167e+01	8.57980524687237e-01,-3.45978417357691e-01
6.10503683584231e+01	8.56308628802790e-01,-3.47706010540620e-01
6.14750072515213e+01	8.54620033923166e-01,-3.49434070294203e-01
6.19025997416964e+01	8.52914653303003e-01,-3.51162436322413e-01
6.23331663728408e+01	8.51192401721664e-01,-3.52890945881726e-01
6.27667278317409e+01	8.49453195538328e-01,-3.54619433783532e-01
6.32033049490710e+01	8.47696952747641e-01,-3.56347732397699e-01
6.36429187003943e+01	8.45923593035910e-01,-3.58075671657308e-01
6.40855902071706e+01	8.44133037837826e-01,-3.59803079064608e-01
6.45313407377709e+01	8.42325210393686e-01,-3.61529779698181e-01
6.49801917084997e+01	8.40500035807095e-01,-3.63255596221393e-01
6.54321646846233e+01	8.38657441103114e-01,-3.64980348892119e-01
6.58872813814067e+01	8.36797355286850e-01,-3.66703855573784e-01
6.63455636651562e+01	8.34919709402441e-01,-3.68425931747760e-01
6.68070335542704e+01	8.33024436592410e-01,-3.70146390527117e-01
6.72717132202981e+01	8.31111472157379e-01,-3.71865042671784e-01
6.77396249890031e+01	8.29180753616084e-01,-3.73581696605128e-01
6.82107913414375e+01	8.27232220765685e-01,-3.75296158431975e-01
6.86852349150212e+01	8.25265815742319e-01,-3.77008231958117e-01
6.91629785046302e+01	8.23281483081887e-01,-3.78717718711304e-01
6.96440450636909e+01	8.21279169781006e-01,-3.80424417963766e-01
7.01284577052838e+01	8.19258825358124e-01,-3.82128126756273e-01
7.06162397032534e+01	8.17220401914742e-01,-3.83828639923767e-01
7.11074144933266e+01	8.15163854196708e-01,-3.85525750122578e-01
