Freq.	V(rl)
1.32133840565832e+00	4.97429506273631e-01,-2.06464321516142e-02
1.32225460514263e+00	4.97426028904002e-01,-2.06603152744970e-02
1.32317143990818e+00	4.97422546857685e-01,-2.06742071410855e-02
1.32408891039546e+00	4.97419060128597e-01,-2.06881077556039e-02
1.32500701704527e+00	4.97415568710628e-01,-2.07020171224465e-02
1.32592576029872e+00	4.97412072597695e-01,-2.07159352458280e-02
1.32684514059722e+00	4.97408571783694e-01,-2.07298621300632e-02
1.32776515838250e+00	4.97405066262471e-01,-2.07437977795286e-02
1.32868581409657e+00	4.97401556027940e-01,-2.07577421983189e-02
1.32960710818177e+00	4.97398041073946e-01,-2.07716953908720e-02
1.33052904108075e+00	4.97394521394357e-01,-2.07856573613754e-02
1.33145161323643e+00	4.97390996983023e-01,-2.07996281141873e-02
1.33237482509208e+00	4.97387467833799e-01,-2.08136076535202e-02
1.33329867709126e+00	4.97383933940493e-01,-2.08275959836841e-02
1.33422316967783e+00	4.97380395296983e-01,-2.08415931089897e-02
1.33514830329597e+00	4.97376851897044e-01,-2.08555990337351e-02
1.33607407839016e+00	4.97373303734517e-01,-2.08696137621125e-02
1.33700049540520e+00	4.97369750803213e-01,-2.08836372984486e-02
1.33792755478617e+00	4.97366193096918e-01,-2.08976696470629e-02
1.33885525697850e+00	4.97362630609433e-01,-2.09117108122718e-02
1.33978360242790e+00	4.97359063334550e-01,-2.09257607981033e-02
1.34071259158040e+00	4.97355491266032e-01,-2.09398196091789e-02
1.34164222488232e+00	4.97351914397663e-01,-2.09538872495162e-02
1.34257250278033e+00	4.97348332723194e-01,-2.09679637235496e-02
1.34350342572136e+00	4.97344746236393e-01,-2.09820490354271e-02
1.34443499415269e+00	4.97341154931004e-01,-2.09961431895022e-02
1.34536720852189e+00	4.97337558800759e-01,-2.10102461900515e-02
1.34630006927685e+00	4.97333957839400e-01,-2.10243580412772e-02
1.34723357686575e+00	4.97330352040639e-01,-2.10384787476570e-02
1.34816773173712e+00	4.97326741398222e-01,-2.10526083131715e-02
1.34910253433976e+00	4.97323125905824e-01,-2.10667467422499e-02
1.35003798512281e+00	4.97319505557174e-01,-2.10808940392152e-02
1.35097408453570e+00	4.97315880345951e-01,-2.10950502082401e-02
1.35191083302819e+00	4.97312250265850e-01,-2.11092152535640e-02
1.35284823105034e+00	4.97308615310545e-01,-2.11233891796320e-02
1.35378627905252e+00	4.97304975473727e-01,-2.11375719905675e-02
1.35472497748543e+00	4.97301330749039e-01,-2.11517636905910e-02
1.35566432680007e+00	4.97297681130144e-01,-2.11659642840964e-02
1.35660432744774e+00	4.97294026610698e-01,-2.11801737752602e-02
1.35754497988007e+00	4.97290367184328e-01,-2.11943921684634e-02
1.35848628454901e+00	4.97286702844682e-01,-2.12086194678715e-02
1.35942824190680e+00	4.97283033585386e-01,-2.12228556777144e-02
1.36037085240602e+00	4.97279359400055e-01,-2.12371008023217e-02
1.36131411649954e+00	4.97275680282296e-01,-2.12513548459820e-02
1.36225803464055e+00	4.97271996225715e-01,-2.12656178128731e-02
1.36320260728257e+00	4.97268307223916e-01,-2.12798897073087e-02
1.36414783487942e+00	4.97264613270473e-01,-2.12941705335595e-02
1.36509371788523e+00	4.97260914358971e-01,-2.13084602958570e-02
1.36604025675446e+00	4.97257210482993e-01,-2.13227589984982e-02
1.36698745194188e+00	4.97253501636087e-01,-2.13370666456304e-02
1.36793530390256e+00	4.97249787811828e-01,-2.13513832416458e-02
1.36888381309191e+00	4.97246069003753e-01,-2.13657087907868e-02
1.36983297996563e+00	4.97242345205406e-01,-2.13800432971853e-02
1.37078280497977e+00	4.97238616410324e-01,-2.13943867651797e-02
1.37173328859067e+00	4.97234882612033e-01,-2.14087391989960e-02
1.37268443125498e+00	4.97231143804049e-01,-2.14231006029605e-02
1.37363623342969e+00	4.97227399979881e-01,-2.14374709812172e-02
1.37458869557210e+00	4.97223651133035e-01,-2.14518503381516e-02
1.37554181813981e+00	4.97219897257006e-01,-2.14662386778963e-02
1.37649560159077e+00	4.97216138345287e-01,-2.14806360047197e-02
1.37745004638321e+00	4.97212374391343e-01,-2.14950423228472e-02
1.37840515297570e+00	4.97208605388664e-01,-2.15094576366072e-02
1.37936092182713e+00	4.97204831330697e-01,-2.15238819501780e-02
1.38031735339670e+00	4.97201052210917e-01,-2.15383152678411e-02
1.38127444814393e+00	4.97197268022752e-01,-2.15527575938686e-02
1.38223220652865e+00	4.97193478759661e-01,-2.15672089323183e-02
1.38319062901103e+00	4.97189684415056e-01,-2.15816692876273e-02
1.38414971605155e+00	4.97185884982379e-01,-2.15961386640530e-02
1.38510946811100e+00	4.97182080455039e-01,-2.16106170657394e-02
1.38606988565048e+00	4.97178270826448e-01,-2.16251044968957e-02
1.38703096913146e+00	4.97174456090012e-01,-2.16396009619021e-02
1.38799271901566e+00	4.97170636239111e-01,-2.16541064648486e-02
1.38895513576518e+00	4.97166811267144e-01,-2.16686210099983e-02
1.38991821984241e+00	4.97162981167479e-01,-2.16831446016061e-02
1.39088197171006e+00	4.97159145933509e-01,-2.16976772440300e-02
1.39184639183117e+00	4.97155305558554e-01,-2.17122189412984e-02
1.39281148066911e+00	4.97151460035996e-01,-2.17267696977573e-02
1.39377723868754e+00	4.97147609359186e-01,-2.17413295176394e-02
1.39474366635048e+00	4.97143753521443e-01,-2.17558984050625e-02
1.39571076412224e+00	4.97139892516104e-01,-2.17704763643885e-02
1.39667853246747e+00	4.97136026336499e-01,-2.17850633998317e-02
1.39764697185114e+00	4.97132154975940e-01,-2.17996595155288e-02
1.39861608273853e+00	4.97128278427717e-01,-2.18142647158215e-02
1.39958586559527e+00	4.97124396685146e-01,-2.18288790048359e-02
1.40055632088728e+00	4.97120509741519e-01,-2.18435023867617e-02
1.40152744908082e+00	4.97116617590098e-01,-2.18581348659568e-02
1.40249925064248e+00	4.97112720224174e-01,-2.18727764465998e-02
1.40347172603915e+00	4.97108817637013e-01,-2.18874271329324e-02
1.40444487573807e+00	4.97104909821875e-01,-2.19020869289781e-02
1.40541870020679e+00	4.97100996771988e-01,-2.19167558391764e-02
1.40639319991319e+00	4.97097078480630e-01,-2.19314338676473e-02
1.40736837532547e+00	4.97093154941013e-01,-2.19461210186058e-02
1.40834422691216e+00	4.97089226146361e-01,-2.19608172963687e-02
1.40932075514209e+00	4.97085292089906e-01,-2.19755227050001e-02
1.41029796048447e+00	4.97081352764843e-01,-2.19902372487678e-02
1.41127584340877e+00	4.97077408164394e-01,-2.20049609319009e-02
1.41225440438483e+00	4.97073458281733e-01,-2.20196937585833e-02
1.41323364388281e+00	4.97069503110050e-01,-2.20344357330657e-02
1.41421356237317e+00	4.97065542642527e-01,-2.20491868595570e-02
1.41519416032673e+00	4.97061576872334e-01,-2.20639471421890e-02
1.41617543821462e+00	4.97057605792634e-01,-2.20787165852635e-02
1.41715739650829e+00	4.97053629396572e-01,-2.20934951928638e-02
1.41814003567954e+00	4.97049647677302e-01,-2.21082829692445e-02
1.41912335620046e+00	4.97045660627961e-01,-2.21230799186887e-02
1.42010735854350e+00	4.97041668241677e-01,-2.21378860452256e-02
1.42109204318144e+00	4.97037670511573e-01,-2.21527013531964e-02
1.42207741058735e+00	4.97033667430746e-01,-2.21675258467930e-02
1.42306346123467e+00	4.97029658992326e-01,-2.21823595300986e-02
1.42405019559715e+00	4.97025645189396e-01,-2.21972024074337e-02
1.42503761414886e+00	4.97021626015039e-01,-2.22120544829720e-02
1.42602571736422e+00	4.97017601462357e-01,-2.22269157607067e-02
1.42701450571796e+00	4.97013571524389e-01,-2.22417862451491e-02
1.42800397968514e+00	4.97009536194229e-01,-2.22566659402448e-02
1.42899413974117e+00	4.97005495464912e-01,-2.22715548502465e-02
1.42998498636177e+00	4.97001449329494e-01,-2.22864529794380e-02
1.43097652002299e+00	4.96997397781014e-01,-2.23013603318134e-02
1.43196874120122e+00	4.96993340812510e-01,-2.23162769117142e-02
1.43296165037318e+00	4.96989278416997e-01,-2.23312027232976e-02
1.43395524801591e+00	4.96985210587482e-01,-2.23461377706786e-02
1.43494953460678e+00	4.96981137316993e-01,-2.23610820580748e-02
1.43594451062352e+00	4.96977058598508e-01,-2.23760355896575e-02
1.43694017654414e+00	4.96972974425021e-01,-2.23909983696297e-02
1.43793653284704e+00	4.96968884789519e-01,-2.24059704020461e-02
1.43893358001090e+00	4.96964789684967e-01,-2.24209516912717e-02
1.43993131851477e+00	4.96960689104342e-01,-2.24359422413487e-02
1.44092974883800e+00	4.96956583040593e-01,-2.24509420565585e-02
1.44192887146031e+00	4.96952471486675e-01,-2.24659511408943e-02
1.44292868686171e+00	4.96948354435511e-01,-2.24809694986230e-02
1.44392919552258e+00	4.96944231880058e-01,-2.24959971339032e-02
1.44493039792361e+00	4.96940103813209e-01,-2.25110340509873e-02
1.44593229454583e+00	4.96935970227907e-01,-2.25260802538793e-02
1.44693488587061e+00	4.96931831117057e-01,-2.25411357467857e-02
1.44793817237964e+00	4.96927686473534e-01,-2.25562005339396e-02
1.44894215455496e+00	4.96923536290247e-01,-2.25712746194301e-02
1.44994683287894e+00	4.96919380560068e-01,-2.25863580074075e-02
1.45095220783426e+00	4.96915219275881e-01,-2.26014507021584e-02
1.45195827990398e+00	4.96911052430553e-01,-2.26165527076444e-02
1.45296504957145e+00	4.96906880016921e-01,-2.26316640281005e-02
1.45397251732040e+00	4.96902702027853e-01,-2.26467846676881e-02
1.45498068363484e+00	4.96898518456179e-01,-2.26619146305590e-02
1.45598954899917e+00	4.96894329294723e-01,-2.26770539208938e-02
1.45699911389810e+00	4.96890134536334e-01,-2.26922025427281e-02
1.45800937881666e+00	4.96885934173808e-01,-2.27073605002633e-02
1.45902034424026e+00	4.96881728199946e-01,-2.27225277976949e-02
1.46003201065461e+00	4.96877516607555e-01,-2.27377044391071e-02
1.46104437854576e+00	4.96873299389429e-01,-2.27528904285768e-02
1.46205744840012e+00	4.96869076538340e-01,-2.27680857704202e-02
1.46307122070441e+00	4.96864848047056e-01,-2.27832904685933e-02
1.46408569594571e+00	4.96860613908355e-01,-2.27985045273302e-02
1.46510087461143e+00	4.96856374114986e-01,-2.28137279507142e-02
1.46611675718930e+00	4.96852128659683e-01,-2.28289607428923e-02
1.46713334416741e+00	4.96847877535214e-01,-2.28442029080080e-02
1.46815063603419e+00	4.96843620734285e-01,-2.28594544501579e-02
1.46916863327840e+00	4.96839358249621e-01,-2.28747153734695e-02
1.47018733638913e+00	4.96835090073941e-01,-2.28899856820281e-02
1.47120674585583e+00	4.96830816199949e-01,-2.29052653802289e-02
1.47222686216827e+00	4.96826536620329e-01,-2.29205544717537e-02
1.47324768581657e+00	4.96822251327787e-01,-2.29358529609503e-02
1.47426921729119e+00	4.96817960314990e-01,-2.29511608520155e-02
1.47529145708293e+00	4.96813663574606e-01,-2.29664781488929e-02
1.47631440568292e+00	4.96809361099308e-01,-2.29818048558027e-02
1.47733806358265e+00	4.96805052881753e-01,-2.29971409768162e-02
1.47836243127393e+00	4.96800738914559e-01,-2.30124865160654e-02
1.47938750924893e+00	4.96796419190385e-01,-2.30278414776091e-02
1.48041329800014e+00	4.96792093701846e-01,-2.30432058656369e-02
1.48143979802041e+00	4.96787762441580e-01,-2.30585796841578e-02
1.48246700980293e+00	4.96783425402178e-01,-2.30739629373113e-02
1.48349493384121e+00	4.96779082576247e-01,-2.30893556292673e-02
1.48452357062914e+00	4.96774733956371e-01,-2.31047577639753e-02
1.48555292066092e+00	4.96770379535156e-01,-2.31201693456631e-02
1.48658298443111e+00	4.96766019305168e-01,-2.31355903783011e-02
1.48761376243460e+00	4.96761653258963e-01,-2.31510208661348e-02
1.48864525516663e+00	4.96757281389109e-01,-2.31664608131927e-02
1.48967746312280e+00	4.96752903688161e-01,-2.31819102234956e-02
1.49071038679901e+00	4.96748520148650e-01,-2.31973691011968e-02
1.49174402669156e+00	4.96744130763112e-01,-2.32128374503731e-02
1.49277838329705e+00	4.96739735524071e-01,-2.32283152751640e-02
1.49381345711244e+00	4.96735334424046e-01,-2.32438025795262e-02
1.49484924863503e+00	4.96730927455541e-01,-2.32592993674785e-02
1.49588575836248e+00	4.96726514611047e-01,-2.32748056433500e-02
1.49692298679279e+00	4.96722095883066e-01,-2.32903214110758e-02
1.49796093442428e+00	4.96717671264062e-01,-2.33058466746872e-02
1.49899960175564e+00	4.96713240746520e-01,-2.33213814383163e-02
1.50003898928591e+00	4.96708804322904e-01,-2.33369257060518e-02
1.50107909751447e+00	4.96704361985654e-01,-2.33524794818674e-02
1.50211992694103e+00	4.96699913727217e-01,-2.33680427699784e-02
1.50316147806566e+00	4.96695459540055e-01,-2.33836155742414e-02
1.50420375138878e+00	4.96690999416567e-01,-2.33991978988538e-02
1.50524674741116e+00	4.96686533349175e-01,-2.34147897479379e-02
1.50629046663391e+00	4.96682061330297e-01,-2.34303911253264e-02
1.50733490955848e+00	4.96677583352349e-01,-2.34460020352692e-02
1.50838007668668e+00	4.96673099407693e-01,-2.34616224818275e-02
1.50942596852066e+00	4.96668609488732e-01,-2.34772524688834e-02
1.51047258556292e+00	4.96664113587835e-01,-2.34928920006269e-02
1.51151992831632e+00	4.96659611697368e-01,-2.35085410810644e-02
1.51256799728406e+00	4.96655103809696e-01,-2.35241997142309e-02
1.51361679296968e+00	4.96650589917154e-01,-2.35398679040810e-02
1.51466631587707e+00	4.96646070012097e-01,-2.35555456549177e-02
1.51571656651050e+00	4.96641544086842e-01,-2.35712329704690e-02
1.51676754537454e+00	4.96637012133722e-01,-2.35869298549513e-02
1.51781925297415e+00	4.96632474145042e-01,-2.36026363123606e-02
1.51887168981463e+00	4.96627930113111e-01,-2.36183523466857e-02
1.51992485640162e+00	4.96623380030218e-01,-2.36340779619776e-02
1.52097875324111e+00	4.96618823888663e-01,-2.36498131622818e-02
1.52203338083946e+00	4.96614261680709e-01,-2.36655579516331e-02
1.52308873970336e+00	4.96609693398637e-01,-2.36813123339555e-02
1.52414483033987e+00	4.96605119034695e-01,-2.36970763134099e-02
1.52520165325638e+00	4.96600538581138e-01,-2.37128498939395e-02
1.52625920896066e+00	4.96595952030209e-01,-2.37286330795498e-02
1.52731749796080e+00	4.96591359374140e-01,-2.37444258743090e-02
1.52837652076527e+00	4.96586760605152e-01,-2.37602282821011e-02
1.52943627788287e+00	4.96582155715476e-01,-2.37760403070864e-02
1.53049676982277e+00	4.96577544697301e-01,-2.37918619531315e-02
1.53155799709449e+00	4.96572927542831e-01,-2.38076932243805e-02
1.53261996020789e+00	4.96568304244251e-01,-2.38235341247214e-02
1.53368265967319e+00	4.96563674793739e-01,-2.38393846582462e-02
1.53474609600099e+00	4.96559039183474e-01,-2.38552448288282e-02
1.53581026970220e+00	4.96554397405604e-01,-2.38711146406134e-02
1.53687518128812e+00	4.96549749452294e-01,-2.38869940974246e-02
1.53794083127037e+00	4.96545095315681e-01,-2.39028832033925e-02
1.53900722016097e+00	4.96540434987896e-01,-2.39187819623932e-02
1.54007434847225e+00	4.96535768461064e-01,-2.39346903785422e-02
1.54114221671692e+00	4.96531095727319e-01,-2.39506084556312e-02
1.54221082540805e+00	4.96526416778745e-01,-2.39665361978635e-02
1.54328017505904e+00	4.96521731607447e-01,-2.39824736090138e-02
1.54435026618367e+00	4.96517040205514e-01,-2.39984206932716e-02
1.54542109929608e+00	4.96512342565031e-01,-2.40143774543604e-02
1.54649267491074e+00	4.96507638678067e-01,-2.40303438964887e-02
1.54756499354250e+00	4.96502928536682e-01,-2.40463200233280e-02
1.54863805570655e+00	4.96498212132933e-01,-2.40623058391421e-02
1.54971186191845e+00	4.96493489458854e-01,-2.40783013477264e-02
1.55078641269412e+00	4.96488760506490e-01,-2.40943065530472e-02
1.55186170854982e+00	4.96484025267864e-01,-2.41103214591316e-02
1.55293775000219e+00	4.96479283734976e-01,-2.41263460699974e-02
1.55401453756821e+00	4.96474535899854e-01,-2.41423803893755e-02
1.55509207176522e+00	4.96469781754491e-01,-2.41584244213040e-02
1.55617035311094e+00	4.96465021290876e-01,-2.41744781698131e-02
1.55724938212343e+00	4.96460254500982e-01,-2.41905416388184e-02
1.55832915932111e+00	4.96455481376779e-01,-2.42066148322632e-02
1.55940968522275e+00	4.96450701910245e-01,-2.42226977539433e-02
1.56049096034752e+00	4.96445916093307e-01,-2.42387904079595e-02
1.56157298521489e+00	4.96441123917928e-01,-2.42548927982678e-02
1.56265576034474e+00	4.96436325376042e-01,-2.42710049286025e-02
1.56373928625730e+00	4.96431520459559e-01,-2.42871268030760e-02
1.56482356347313e+00	4.96426709160400e-01,-2.43032584255478e-02
1.56590859251320e+00	4.96421891470476e-01,-2.43193997999392e-02
1.56699437389879e+00	4.96417067381683e-01,-2.43355509301630e-02
1.56808090815159e+00	4.96412236885902e-01,-2.43517118201582e-02
1.56916819579361e+00	4.96407399975025e-01,-2.43678824737869e-02
1.57025623734726e+00	4.96402556640908e-01,-2.43840628950415e-02
1.57134503333527e+00	4.96397706875420e-01,-2.44002530877317e-02
1.57243458428077e+00	4.96392850670402e-01,-2.44164530559041e-02
1.57352489070724e+00	4.96387988017707e-01,-2.44326628032459e-02
1.57461595313852e+00	4.96383118909155e-01,-2.44488823338573e-02
1.57570777209880e+00	4.96378243336579e-01,-2.44651116515850e-02
1.57680034811267e+00	4.96373361291796e-01,-2.44813507602316e-02
1.57789368170504e+00	4.96368472766584e-01,-2.44975996638702e-02
1.57898777340122e+00	4.96363577752778e-01,-2.45138583661843e-02
1.58008262372687e+00	4.96358676242142e-01,-2.45301268711601e-02
1.58117823320800e+00	4.96353768226438e-01,-2.45464051827057e-02
1.58227460237101e+00	4.96348853697461e-01,-2.45626933046540e-02
1.58337173174266e+00	4.96343932646951e-01,-2.45789912409661e-02
1.58446962185005e+00	4.96339005066677e-01,-2.45952989953868e-02
1.58556827322068e+00	4.96334070948352e-01,-2.46116165717886e-02
1.58666768638240e+00	4.96329130283715e-01,-2.46279439741803e-02
1.58776786186342e+00	4.96324183064490e-01,-2.46442812063145e-02
1.58886880019232e+00	4.96319229282392e-01,-2.46606282721467e-02
1.58997050189806e+00	4.96314268929112e-01,-2.46769851754463e-02
1.59107296750995e+00	4.96309301996354e-01,-2.46933519200465e-02
1.59217619755767e+00	4.96304328475789e-01,-2.47097285099462e-02
1.59328019257128e+00	4.96299348359098e-01,-2.47261149488199e-02
1.59438495308119e+00	4.96294361637945e-01,-2.47425112406148e-02
1.59549047961818e+00	4.96289368303978e-01,-2.47589173892334e-02
1.59659677271342e+00	4.96284368348849e-01,-2.47753333983947e-02
1.59770383289841e+00	4.96279361764194e-01,-2.47917592719142e-02
1.59881166070506e+00	4.96274348541642e-01,-2.48081950138453e-02
1.59992025666562e+00	4.96269328672795e-01,-2.48246406277376e-02
1.60102962131272e+00	4.96264302149274e-01,-2.48410961175931e-02
1.60213975517936e+00	4.96259268962672e-01,-2.48575614872617e-02
1.60325065879891e+00	4.96254229104585e-01,-2.48740367404101e-02
1.60436233270509e+00	4.96249182566580e-01,-2.48905218811169e-02
1.60547477743202e+00	4.96244129340232e-01,-2.49070169129247e-02
1.60658799351419e+00	4.96239069417110e-01,-2.49235218397557e-02
1.60770198148642e+00	4.96234002788745e-01,-2.49400366654496e-02
1.60881674188395e+00	4.96228929446701e-01,-2.49565613937358e-02
1.60993227524236e+00	4.96223849382486e-01,-2.49730960285415e-02
1.61104858209762e+00	4.96218762587645e-01,-2.49896405735431e-02
1.61216566298605e+00	4.96213669053682e-01,-2.50061950326164e-02
1.61328351844437e+00	4.96208568772083e-01,-2.50227594095567e-02
1.61440214900965e+00	4.96203461734374e-01,-2.50393337081202e-02
1.61552155521934e+00	4.96198347932004e-01,-2.50559179320825e-02
1.61664173761125e+00	4.96193227356480e-01,-2.50725120852168e-02
1.61776269672360e+00	4.96188099999245e-01,-2.50891161714233e-02
1.61888443309494e+00	4.96182965851765e-01,-2.51057301943493e-02
1.62000694726421e+00	4.96177824905470e-01,-2.51223541578066e-02
1.62113023977074e+00	4.96172677151818e-01,-2.51389880656018e-02
1.62225431115421e+00	4.96167522582217e-01,-2.51556319214579e-02
1.62337916195468e+00	4.96162361188094e-01,-2.51722857291976e-02
1.62450479271259e+00	4.96157192960854e-01,-2.51889494925268e-02
1.62563120396876e+00	4.96152017891899e-01,-2.52056232151790e-02
1.62675839626437e+00	4.96146835972602e-01,-2.52223069009818e-02
